object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.178, r_dist = 165.01, orig_r_dist = 165.01, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.146, r_dist = 173.40, orig_r_dist = 173.40, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 29.41, orig_r_dist = 29.41, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.024, r_dist = 29.94, orig_r_dist = 29.94, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.016, r_dist = 62.12, orig_r_dist = 62.12, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.026, r_dist = 26.99, orig_r_dist = 26.99, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.033, r_dist = 161.56, orig_r_dist = 161.56, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.037, r_dist = 12.52, orig_r_dist = 12.52, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.042, r_dist = 31.55, orig_r_dist = 31.55, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.032, r_dist = 173.44, orig_r_dist = 173.44, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.017, r_dist = 130.86, orig_r_dist = 130.86, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.130, r_dist = 130.06, orig_r_dist = 130.06, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.005, r_dist = 87.43, orig_r_dist = 87.43, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 177.17, orig_r_dist = 177.17, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.026, r_dist = 169.11, orig_r_dist = 169.11, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.026, r_dist = 169.19, orig_r_dist = 169.19, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.016, r_dist = 87.25, orig_r_dist = 87.25, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 174.45, orig_r_dist = 174.45, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.024, r_dist = 170.78, orig_r_dist = 170.78, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.023, r_dist = 166.76, orig_r_dist = 166.76, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 161.27, orig_r_dist = 161.27, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 158.10, orig_r_dist = 158.10, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.025, r_dist = 179.68, orig_r_dist = 179.68, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.031, r_dist = 176.32, orig_r_dist = 176.32, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.016, r_dist = 154.99, orig_r_dist = 154.99, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.024, r_dist = 179.50, orig_r_dist = 179.50, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 176.23, orig_r_dist = 176.23, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.389, r_dist = 161.04, orig_r_dist = 161.04, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.023, r_dist = 161.85, orig_r_dist = 161.85, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.025, r_dist = 169.09, orig_r_dist = 169.09, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 19.01, orig_r_dist = 19.01, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.040, r_dist = 167.02, orig_r_dist = 167.02, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.048, r_dist = 12.58, orig_r_dist = 12.58, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 11.01, orig_r_dist = 11.01, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 179.30, orig_r_dist = 179.30, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 158.85, orig_r_dist = 158.85, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.016, r_dist = 173.66, orig_r_dist = 173.66, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.017, r_dist = 170.89, orig_r_dist = 170.89, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.018, r_dist = 173.80, orig_r_dist = 173.80, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.015, r_dist = 174.56, orig_r_dist = 174.56, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.013, r_dist = 176.78, orig_r_dist = 176.78, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.037, r_dist = 174.11, orig_r_dist = 174.11, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.011, r_dist = 170.05, orig_r_dist = 170.05, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.169, r_dist = 101.53, orig_r_dist = 101.53, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.158, r_dist = 174.10, orig_r_dist = 174.10, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 106.41, orig_r_dist = 106.41, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 160.57, orig_r_dist = 160.57, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 23.38, orig_r_dist = 23.38, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.154, r_dist = 131.08, orig_r_dist = 131.08, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.025, r_dist = 161.39, orig_r_dist = 161.39, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.119, r_dist = 139.79, orig_r_dist = 139.79, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 164.85, orig_r_dist = 164.85, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 21.18, orig_r_dist = 21.18, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.026, r_dist = 30.96, orig_r_dist = 30.96, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.159, r_dist = 116.94, orig_r_dist = 116.94, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.032, r_dist = 18.51, orig_r_dist = 18.51, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.023, r_dist = 112.09, orig_r_dist = 112.09, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.145, r_dist = 175.74, orig_r_dist = 175.74, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.031, r_dist = 16.10, orig_r_dist = 16.10, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 7.87, orig_r_dist = 7.87, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 26.50, orig_r_dist = 26.50, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.030, r_dist = 12.98, orig_r_dist = 12.98, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.020, r_dist = 21.07, orig_r_dist = 21.07, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 14.00, orig_r_dist = 14.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 19.81, orig_r_dist = 19.81, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.046, r_dist = 7.10, orig_r_dist = 7.10, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.042, r_dist = 13.01, orig_r_dist = 13.01, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.037, r_dist = 5.93, orig_r_dist = 5.93, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.041, r_dist = 6.83, orig_r_dist = 6.83, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.046, r_dist = 5.90, orig_r_dist = 5.90, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.040, r_dist = 4.84, orig_r_dist = 4.84, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 177.91, orig_r_dist = 177.91, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 19.50, orig_r_dist = 19.50, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 163.23, orig_r_dist = 163.23, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 20.38, orig_r_dist = 20.38, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 7.37, orig_r_dist = 7.37, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 19.69, orig_r_dist = 19.69, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.406, r_dist = 66.13, orig_r_dist = 66.13, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 166.65, orig_r_dist = 166.65, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.030, r_dist = 39.62, orig_r_dist = 39.62, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.024, r_dist = 170.84, orig_r_dist = 170.84, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 176.94, orig_r_dist = 176.94, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.035, r_dist = 7.32, orig_r_dist = 7.32, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.026, r_dist = 28.67, orig_r_dist = 28.67, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 11.03, orig_r_dist = 11.03, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.037, r_dist = 7.26, orig_r_dist = 7.26, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 18.47, orig_r_dist = 18.47, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.044, r_dist = 33.65, orig_r_dist = 33.65, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 28.73, orig_r_dist = 28.73, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.040, r_dist = 40.29, orig_r_dist = 40.29, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 20.32, orig_r_dist = 20.32, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.172, r_dist = 120.89, orig_r_dist = 120.89, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 10.31, orig_r_dist = 10.31, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 24.89, orig_r_dist = 24.89, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.042, r_dist = 31.67, orig_r_dist = 31.67, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.033, r_dist = 29.36, orig_r_dist = 29.36, total_time = 0.0000
