object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.282, r_dist = 78.81, orig_r_dist = 78.81, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.148, r_dist = 86.29, orig_r_dist = 86.29, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 171.95, orig_r_dist = 171.95, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.173, r_dist = 100.84, orig_r_dist = 100.84, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.309, r_dist = 81.92, orig_r_dist = 81.92, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.267, r_dist = 113.84, orig_r_dist = 113.84, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.400, r_dist = 106.45, orig_r_dist = 106.45, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.108, r_dist = 165.67, orig_r_dist = 165.67, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.042, r_dist = 32.26, orig_r_dist = 32.26, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.045, r_dist = 27.44, orig_r_dist = 27.44, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.052, r_dist = 61.12, orig_r_dist = 61.12, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.241, r_dist = 85.51, orig_r_dist = 85.51, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.079, r_dist = 161.93, orig_r_dist = 161.93, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.086, r_dist = 82.73, orig_r_dist = 82.73, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.179, r_dist = 32.64, orig_r_dist = 32.64, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.076, r_dist = 157.32, orig_r_dist = 157.32, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.133, r_dist = 93.49, orig_r_dist = 93.49, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.058, r_dist = 80.87, orig_r_dist = 80.87, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.287, r_dist = 178.02, orig_r_dist = 178.02, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.114, r_dist = 44.62, orig_r_dist = 44.62, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 179.84, orig_r_dist = 179.84, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.105, r_dist = 52.12, orig_r_dist = 52.12, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.060, r_dist = 75.31, orig_r_dist = 75.31, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.147, r_dist = 175.34, orig_r_dist = 175.34, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.157, r_dist = 61.41, orig_r_dist = 61.41, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.233, r_dist = 68.98, orig_r_dist = 68.98, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.086, r_dist = 167.21, orig_r_dist = 167.21, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.233, r_dist = 54.91, orig_r_dist = 54.91, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.183, r_dist = 43.71, orig_r_dist = 43.71, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 84.93, orig_r_dist = 84.93, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.093, r_dist = 172.89, orig_r_dist = 172.89, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.259, r_dist = 94.90, orig_r_dist = 94.90, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.202, r_dist = 65.73, orig_r_dist = 65.73, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.099, r_dist = 52.52, orig_r_dist = 52.52, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.270, r_dist = 82.59, orig_r_dist = 82.59, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.120, r_dist = 172.11, orig_r_dist = 172.11, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.249, r_dist = 78.20, orig_r_dist = 78.20, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.272, r_dist = 134.57, orig_r_dist = 134.57, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.160, r_dist = 78.18, orig_r_dist = 78.18, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.111, r_dist = 155.99, orig_r_dist = 155.99, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.584, r_dist = 177.26, orig_r_dist = 177.26, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.583, r_dist = 178.22, orig_r_dist = 178.22, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.081, r_dist = 79.33, orig_r_dist = 79.33, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.037, r_dist = 175.50, orig_r_dist = 175.50, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.143, r_dist = 164.14, orig_r_dist = 164.14, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.321, r_dist = 179.49, orig_r_dist = 179.49, total_time = 3.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.201, r_dist = 115.19, orig_r_dist = 115.19, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.213, r_dist = 49.77, orig_r_dist = 49.77, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.191, r_dist = 174.18, orig_r_dist = 174.18, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.100, r_dist = 27.87, orig_r_dist = 27.87, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.540, r_dist = 128.43, orig_r_dist = 128.43, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.209, r_dist = 50.53, orig_r_dist = 50.53, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.191, r_dist = 173.50, orig_r_dist = 173.50, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.132, r_dist = 59.86, orig_r_dist = 59.86, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.388, r_dist = 141.20, orig_r_dist = 141.20, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.453, r_dist = 60.82, orig_r_dist = 60.82, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.505, r_dist = 43.37, orig_r_dist = 43.37, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.433, r_dist = 109.14, orig_r_dist = 109.14, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.140, r_dist = 40.17, orig_r_dist = 40.17, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.040, r_dist = 156.68, orig_r_dist = 156.68, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.103, r_dist = 64.16, orig_r_dist = 64.16, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.127, r_dist = 176.47, orig_r_dist = 176.47, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.249, r_dist = 130.32, orig_r_dist = 130.32, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.103, r_dist = 56.36, orig_r_dist = 56.36, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.070, r_dist = 179.46, orig_r_dist = 179.46, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.122, r_dist = 145.69, orig_r_dist = 145.69, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.164, r_dist = 48.01, orig_r_dist = 48.01, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.092, r_dist = 27.70, orig_r_dist = 27.70, total_time = 2.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.175, r_dist = 81.65, orig_r_dist = 81.65, total_time = 1.0000
object_name = linemod_iron, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.307, r_dist = 46.92, orig_r_dist = 46.92, total_time = 2.0000
